customer_unique_id,avg_review_score,rating_rate,comment_rate,n_payment_types,boleto,credit_card,debit_card,voucher,Beauty & Fashion,Electronics,Home & Living,Leisure & Entertainment,Tools,Recency_log,Frequency,Monetary_log,average_payment_value_log,Label
3ae383d89ca3d362ef616a364c3e94fb,1.0,1.0,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.48837634610127073,1,1.0058601283252353,1.0581639901711521,1
3ae4609bbfef1141b4e343f263c4b793,5.0,1.0,0.0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.679518102302782,1,-1.031209359544542,-0.9701002956765749,2
3ae49bff8b4dcba7efea0f5f928b3f82,5.0,1.0,0.0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9148555171729684,1,1.7757175551188435,1.8246937198923439,0
3ae522de6b23a3699ef105d4c4b3b82d,4.0,1.0,1.0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7193817053035789,2,-0.37955906390005445,-1.16464022490824,2
3ae57fc5d1525ba56a4010e1730039a7,5.0,1.0,0.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2608539540094468,1,-1.7130413353740015,-1.6489850631127898,2
3ae5f28cf8eaed744e50bcd7e551ac1f,5.0,1.0,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.1711610342949128,1,0.6917856558525122,0.7454470998509078,0
3ae60a2c6511c5fc2d8bf97fdfb7cb8a,5.0,1.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.1073905136729194,1,0.11240064379006749,0.16856647073177303,0
3ae68a873484afec224de126a94c5974,1.0,1.0,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.6364205567725014,1,1.0553737523932911,1.1074635923487623,1
3ae748b0c0cf7d473b7acac5e07a05ca,4.0,1.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5867696034616419,1,1.2057325187777956,1.2571724352418565,0
3ae8c60f0accef7157c38fccbaa4679a,1.0,1.0,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-2.055329948566025,1,-0.6582424840816828,-1.935460897986046,1
3ae92a964a00b29e2f5ef5ab0fa8c0ad,5.0,1.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0342383736240388,1,-0.8154841559565748,-0.7553075610152451,2
3aea1b670b8cd1bb4a8063b2d58b946f,4.0,1.0,0.0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.985084001949087,1,-0.9950044711389215,-0.9340519023529805,2
3aea245d9232e5ed478003b4c7c0befd,4.0,1.0,1.0,2,0.0,0.5,0.0,0.5,1.0,0.0,0.0,0.0,0.0,1.085698169732395,1,-0.6343840403613491,-1.4183637242665854,2
3aec9c5f3d62cad53b6de5fe84ece768,5.0,1.0,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.31088655390118675,1,-0.5474392681088539,-0.488421293137305,2
3aed0bcd86ad0fe4034111aa43418862,5.0,1.0,1.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.467214060902825,1,-0.6500522681958024,-0.5905907500848394,2
3aed251d495c517cb52760baa9b4ce0f,4.0,1.0,0.0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.720640681332827,1,-0.3055712055964739,-0.2475987016634856,2
3aee46f9eb19797d64771269a1e979d6,5.0,1.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.1839141250380507,1,-0.7429129060937887,-0.6830499992813321,2
